,caucasian_effect_size,caucasian_p_value
Calling,0.034833400043213954,0.4782512893538051
Administrative,0.17933005407454863,0.40311884243047724
sore,-0.7492930046208154,0.8549920208553268
extensions,0.2211098800191165,0.37708487532525814
Securities,-0.5972738721728873,0.797886293068991
Floyd,-1.0030261334633284,0.919594038649143
dairy,0.02480035222898276,0.48926605744541174
glance,-0.8499813544506891,0.8890969917433353
hints,-0.9739907205421292,0.9140999500757256
3.2,-0.15519114121624475,0.5853036502243247
tiles,0.08570299047239953,0.4475307950899622
coated,0.5581573508497379,0.21483196199982235
scanning,0.2267428915001702,0.3730333381495037
IM,-0.08551900584451072,0.5549759034034221
princess,-0.09710856947944331,0.5557265597804653
struggles,-0.33186550947369087,0.6758213710063885
yr,0.3453458027438669,0.3128045609053556
Batteries,-0.45178833731504753,0.7433258754875228
projected,0.5693297733249169,0.215055760992795
Soup,-0.6708250210290909,0.8260454631772498
Alarm,-0.9549909330503319,0.9151243138647216
huh,0.46480074225457496,0.2502443251702673
Marathon,0.1216154106315702,0.4315050597326249
unwanted,-0.6564619102621466,0.8208923946494269
wounded,-0.21934369613137678,0.624416782226891
Hitler,0.885144114315222,0.105865764948877
Judy,-0.4561060857228432,0.7358170622777122
Presents,-0.2691029432145283,0.6524232176218283
Leading,1.0412068783290844,0.07460768725005229
sunglasses,0.5164447834291638,0.23509169216378656
Surface,0.29945563149378085,0.33541727776568697
profound,-0.6008167258657895,0.803409682797795
flame,-1.1416390678827946,0.9472347113977672
5.1,-1.0807738290424393,0.9374874581167602
Leaf,-0.5268030751079453,0.7744942008488159
Scholarship,0.34096734607900825,0.3126200215078814
improves,-0.15125177321862648,0.5832923388375053
Liberal,0.7867074766156811,0.12730058785404674
Windsor,-0.0742197800209732,0.5343438676567733
Saw,-0.39152861325033733,0.7104096206160684
multi,0.21368467285171286,0.3816187097713494
C++,0.9519687122168203,0.08893456386852017
Toshiba,-0.27137455411807127,0.6521279872191701
205,-1.0685499955328581,0.9336489040902327
i.,0.5735369532520727,0.21191532230201626
memorial,0.11338387354695968,0.4352952702813817
foul,-0.5203607955672753,0.7755190360644373
encourages,-1.1996027325027532,0.955413175969327
Sharing,0.1273724942681179,0.4255347543557153
leak,0.29920928586533646,0.3286949964959358
1940,0.32034718640700743,0.33197899116552343
sadly,-0.6574288601406808,0.822510117389261
hospitality,-0.2499700140885226,0.6371758190836564
Whenever,-0.47985689686650534,0.7497009635658116
joints,0.06047905147200807,0.4664094321634954
rocket,0.17727873687181323,0.3952616169905603
unfair,-0.8263452193518719,0.8784870047341325
Merry,-1.1515842242228447,0.9490614475313812
therapeutic,0.8459202746968804,0.1143206181425902
Multimedia,0.013851547020478958,0.48925561958826735
defines,0.7950408229510015,0.12922291205251124
wiring,0.4517089429201573,0.2668586433991019
Noble,-0.2655708274542809,0.6433090298825475
rumors,-0.34598103612964776,0.6908262822157943
debts,-0.9472404182852091,0.9076171939680038
folders,-0.14042439691741157,0.5866845561314282
conviction,0.19302444794168627,0.3923885099192266
nut,-1.2544433546412606,0.9619424026912745
pins,0.3547753100010104,0.31249809866048794
tutorials,-0.32005166127798934,0.6727246516125819
fixing,0.19427281672590943,0.3849918584832618
Lawn,-0.3834850493262991,0.7092915076686809
Doc,-0.6483672213515941,0.8191987194473558
chrome,0.3904938017822171,0.2960977387576933
Sandra,0.9469475484392625,0.08894137190033935
Bean,0.1604579315282989,0.4118691585873029
References,0.4580969609682519,0.25997146523916004
Norton,-0.2490840175787741,0.6359087729579663
202,-0.8010725580716235,0.8709447500567571
develops,-0.2979403867563275,0.6644518345339726
Ex,-0.8624103081667616,0.8899658282307268
harvest,0.2587094813552749,0.354630862536081
Yep,0.2191961450945387,0.3797953099849898
apples,-0.6959778925657418,0.8367438530167612
weigh,0.28179632124325776,0.3451023588106372
bra,-0.8804951451029825,0.8935945649673298
candle,-0.6515458026265469,0.8233325495869153
accordingly,-0.4099430938926619,0.7131720892360931
quilt,0.27719898364669976,0.3505961914542033
bull,-0.44030198336600657,0.7353323267650673
slides,-0.9628469443633014,0.9130716068905369
witnesses,-0.2214443341710826,0.6257466160873114
customs,0.1684271960008512,0.404132884324354
masses,-0.2071909392760669,0.6187113167502969
Travis,-1.1381319974743922,0.9455171630903018
peer,-0.7239228375017,0.8458794815562021
Rack,0.04286327099000245,0.4737780972991843
satisfying,0.6841408386479704,0.16879125255903116
analysts,0.5395199783896195,0.22486687879554768
WWE,0.24955886940267138,0.3645883392859318
salvation,0.12949400690475493,0.4306184284427388
ingredient,0.29397968965789645,0.33960834310050925
Programme,0.03263662161919716,0.4811941057311284
Olive,-0.9932743886033774,0.9190223548776424
smallest,-0.021874775035367677,0.5129169857951084
switches,0.011530306445084727,0.4960218999687963
incidents,0.2601213985442336,0.3598670396009277
pale,-0.6448968339168176,0.8196337286717594
BA,-0.19756967123558627,0.6095262577000937
targeting,0.0726307667245175,0.4580653853464418
sorted,0.16102091289107884,0.4116473537107682
Li,-0.5245215100507225,0.7669969793739442
recycled,0.3581110891755565,0.30406428292959586
Hook,-0.2782801030386358,0.6539400293466284
cancelled,-0.15322148931853777,0.5901563124347544
monetary,-0.025682330785202705,0.5126259428689528
tasting,0.897708861229372,0.10090992466347704
gallon,-0.508973985215045,0.763296691026334
probability,-0.6939201428757761,0.8387770795024658
les,0.36288683377737885,0.3090424508928864
Pie,-0.08995131918238251,0.5437843140461341
Chairs,0.2642547244099258,0.34598695170720783
Ace,-0.9400612540364014,0.9080616815196605
Midnight,-0.9687934274222856,0.9178828603655165
occurring,0.508553671085032,0.2372517197975188
Quite,-0.026596666979901068,0.5167613159618969
ignorance,-1.0029886097267358,0.923219352446871
Wendy,-0.4390817269854583,0.7332577479983209
favour,-0.4251272460881722,0.7222802930215806
teenager,0.34540280553572994,0.3078910629104088
thesis,-0.23420475740264937,0.6298359765904996
rendered,-0.6428485482564571,0.819208982051212
medicines,0.44261769132474543,0.2658265038724086
clicks,0.25787706643103003,0.3618902304441103
sleeves,-0.7518206712277155,0.8590675689917581
gates,-0.4025916290869691,0.7133940803499642
Healing,0.25340380543877056,0.35818004253074087
sunset,-0.098515787233176,0.559777605835388
Throughout,-0.07084930981837191,0.5404013009103223
mighty,-0.011129068834583955,0.5030001941041353
Warrior,-0.41357065001518445,0.7199753445956332
glue,0.2103253236105085,0.3848527968119182
Abu,-1.2147816620705358,0.9583696052572376
Classical,0.7830107689779795,0.13195417316932545
Doll,-0.822527252542644,0.8766841344325025
migration,0.4885376065748231,0.244232145534659
incentives,0.5570426588341145,0.2119375675947055
altered,-0.7943514198522885,0.8720056609728537
pitcher,0.19402171256380948,0.3929737872552681
pine,-0.21265514149777637,0.6165991688093359
Tablets,-0.10252428657658315,0.5565855797244876
fighters,0.2537809252260759,0.36552008622765064
Motors,0.3068204154329808,0.33453497935344956
consuming,0.7764388394701213,0.1342778331350023
Animation,-0.800509003768225,0.8683578084725323
Monkey,-0.7945805837534291,0.8722937441993124
1945,0.1195976940319225,0.4349702186755263
trunk,-1.3959118963299246,0.9748270000170967
cricket,0.7999285473154637,0.1298089140968135
Suppliers,0.5606852660288895,0.21675381376468872
billing,0.8152604584052969,0.12522241439629578
Civic,0.00922578912690151,0.49616166384973204
MUSIC,-0.31377159304426716,0.6712680392001169
203,-0.37169765873189053,0.7004451935060761
mum,0.2947774717822784,0.3338440436427069
domains,0.019163827933228204,0.49463860501405366
Parade,-0.4181077064592721,0.72903251955553
Chile,1.3155771511638779,0.031617518310528725
VP,0.4610877412740616,0.2601093264796447
Offices,-0.04817713472525303,0.5290709810211947
650,0.6237712092311777,0.19401254214557317
salaries,0.7579346690812571,0.14266684107914462
advertisement,0.16176450441775592,0.40845124738327376
terrace,0.2297279475361479,0.3733748220847003
Chip,0.5919220620029053,0.20177011708504344
nonprofit,0.03282965148213151,0.4850551524023513
empire,0.2748110904656239,0.3553478700317083
Bio,0.4691026193556524,0.2544530637446403
founding,0.8778654377728603,0.10582113714183539
grams,-0.14706219782178548,0.5813048363796278
eh,-0.35151321839824196,0.6893915654674239
defining,1.1815732985838792,0.047271488757515856
Chester,-1.1740972302178379,0.9516658663294811
Walt,0.5327680603928268,0.22390999894527952
Sexual,-0.5296775254964465,0.7758146543046535
hunger,-0.446310033070456,0.7327778729441143
Cameras,-0.6603750539900906,0.824473027505563
Drawing,-0.7027883954622852,0.8404909195618768
cage,-0.4805604449964158,0.7588321792741106
Henderson,0.5767699315187882,0.21173576813507977
hp,-0.8059339855929382,0.8688761081848774
Brett,-0.6983892753096173,0.8409353910551347
Bone,-1.270764003992213,0.9615202920611371
short-term,0.24876293114345988,0.36591430958806315
Genre,-0.15703576104939332,0.5961323704351839
pursuit,0.5666589349860633,0.2089338665964383
diamonds,-0.6789588913899578,0.8345494816932844
Positive,0.2715000132409347,0.35371131805798905
duo,-0.6853344119875758,0.8337778144801652
divide,-0.30550029099459525,0.6669296822768596
senses,-0.16454246969730396,0.5903733331824959
Egg,-0.8168890688651014,0.8753201900197332
Mile,0.11218194069411881,0.431081352774244
sustainability,0.28800906153606154,0.338851590517261
Units,0.4697881189212,0.24881186031725266
Dude,0.26401926141836013,0.3526066573461981
recreation,0.23580189411278182,0.3720507720592856
var,0.09390666813661197,0.44958908508071216
scandal,0.28581858212636324,0.3417374484866226
duck,0.20029719905461432,0.3882609894128828
advertise,-0.32475936292758417,0.6768505657550554
Trim,-0.8684692957542164,0.8866817127685
Plays,-0.23155401379897572,0.6283657390226722
ppl,-0.3328346785715877,0.6796946825143982
journalism,0.5910308142040817,0.1986678815655043
evaluated,0.2858169438769978,0.33795297520637346
copied,0.062304187874115714,0.4670534850533684
strengths,0.6616594277069459,0.17332097279490566
conclusions,-0.20431054125513626,0.6111678637688889
bizarre,-0.8089515740370802,0.8738426380858055
distinguished,0.12321157497146795,0.43702410203646314
SEE,0.5837917771997033,0.20693566974788502
ruin,-1.0637025075174964,0.9333966768236118
Bee,-0.2153627410011606,0.6192815960949771
Rapids,-1.0619062268498918,0.9314612844193773
Authors,-0.04446184089051507,0.5269974057172715
Beck,1.1802071820402669,0.04741211477057872
Vienna,0.9728863124650586,0.08717635018586012
offshore,0.5811124128487841,0.21066717565383297
counted,-0.04712065558807206,0.5242227459858129
complications,0.2953381766859453,0.3394370941796466
Warm,0.18533729575321353,0.3990408877508974
Resorts,0.8050094505378181,0.12907931796358163
Celtic,0.8163993708838131,0.12316999156324271
grandfather,0.6113256847153964,0.1949627608820138
AMI,-0.20681698308100688,0.6175935292883252
spinning,0.9486155913357416,0.09195604069994201
dip,-0.5902943995910935,0.7959694645150043
Lily,-1.1611239071169919,0.9530612128836247
entrepreneurs,0.18320062802519194,0.39240046435507736
WAY,-0.9095593028308591,0.9027206536777224
sang,0.3187498786762591,0.33002403962748283
wished,-0.5598869519987332,0.7859063025379273
Depending,0.37439689426875494,0.29306953240791445
Charity,-0.7552232388348357,0.8587987258466648
snacks,0.7284205626803346,0.15175902271440456
-3,-0.5626145239798757,0.7863326371656416
rude,-0.894893709226317,0.8971874681687284
Module,0.150625025155094,0.4186237382462926
Fee,0.06701393818567963,0.4633670973854225
witnessed,-0.31916014375005686,0.684620815644078
sketch,-1.6502110748698946,0.9904049566540649
offline,-1.1983542262605957,0.953257805968611
Excellence,-0.1700479935741733,0.5978434962836807
¬,0.28921581420889253,0.34004365819150617
glorious,0.1393783420536435,0.42096308131321925
Portal,0.19621908499851462,0.3910363816292224
Stream,0.20138043639992131,0.3858295156089804
streak,0.07904117200873341,0.45976493933719964
skiing,1.148605508203936,0.05179235458521547
Ethics,-0.5494565510231657,0.7837728930649054
Raymond,-0.7734746071685508,0.8593109173405964
realm,-0.2611128868398559,0.6389608643885674
Myers,0.2253732370128708,0.3805877308711376
Bernard,-0.4015306275359478,0.7120039209913858
consume,0.5843739731129709,0.207471824104704
conclude,-0.7909716605561952,0.8663341620838027
gravity,-1.0968018736344327,0.9393985689962313
MAC,-0.16846209810974588,0.5975404417851471
knit,-0.6845519751726299,0.8347679891050745
Bend,0.1293388646244986,0.43336487918617017
sucked,-0.29291854500763553,0.6605512872659578
Plumbing,-0.0528583169391589,0.5304153960151382
bikini,-0.893877448555112,0.8986232174898663
Ranked,0.36598731579029503,0.30756814211408623
Wooden,0.4368514676010643,0.2703729445338201
hardest,-0.6316457134613607,0.8104454424034123
simulation,0.5363581490979591,0.22267645321766327
rational,0.16836702905530998,0.4076650030850061
cope,-0.7472422644864646,0.8548634091859795
PRICE,0.420066727235729,0.27502182155114163
Arctic,0.544803562973498,0.22346874381938775
Wizard,0.3101410882022415,0.3288905680789601
Pad,0.2918497599526489,0.34282400678271086
Escape,-0.8645894557110019,0.89109201180229
nowadays,0.4171748361196415,0.27321516690450054
wears,-0.22032474713520478,0.6253496038679989
struggled,-0.1298149130995078,0.5723671544981989
0.1,-1.0772496792933106,0.937827398524332
Jill,0.07995217278951453,0.4551465597358031
backwards,-0.2366284229772327,0.6374357077079409
constitute,-0.7768410112971712,0.8632608426581356
Mustang,1.5791994733924695,0.011847391741048874
eliminated,-0.834236608733047,0.8800162175865579
brutal,-1.1240121790783977,0.9437494067329866
quantities,0.45249869910883334,0.26145312636333795
SAP,0.016570513696915472,0.48525529690997615
specs,0.16677742596610012,0.4058292406499592
Frederick,0.1679395676244001,0.4058874333960434
researching,0.5553898875020779,0.21517129012518932
Ch,0.7235676331968723,0.1525485093991541
sequences,-0.9677396022730593,0.9105129109750087
Trying,-0.3991973642356784,0.7127311848414484
Jets,0.668455431626278,0.17093125580110946
heater,0.9883063522166172,0.07900485905431198
kicking,0.9065494947806486,0.10042716470452928
touring,0.031014989843247777,0.48959175192195603
'12,0.8681467879750971,0.10629239908464239
rewarding,0.394559911249151,0.2946029368441474
Cohen,-0.2602808006759387,0.6337889676828719
discounted,-0.3527877665430808,0.6891513315155106
Portfolio,-0.03548836208330278,0.5172465486550285
href,-0.6861334071528079,0.8359259912762473
sights,-0.30101242513876925,0.6686289306885116
allegations,0.6616493761007902,0.17335733585150148
Rhode,-1.1083296168088848,0.939587802562907
stranger,-0.18768844712152055,0.6055722363035384
Turbo,-1.2207508194555081,0.9577739192579635
HDMI,-0.6436370017908107,0.819575057279365
spy,-0.016540282046411493,0.5030664227272649
Bracelet,-0.5419831781264266,0.7748410811998451
Sizes,-0.1320554762741954,0.5719273907556827
Cycle,0.24160965687433322,0.3738328856788663
Drake,-1.2191182715436468,0.9588800241980129
labeled,-0.47284286784045215,0.7454016090981423
Casual,-0.049717363967478855,0.5215530718760608
Engagement,-0.1340805398525665,0.5731730211268794
purse,0.008824662729295605,0.49406905830133063
fatal,-0.8386326056281298,0.8801464091524018
Warriors,-0.03201482387378035,0.5251637114436376
Plants,-0.5707510298115407,0.7921599408096797
milf,0.49136931401535866,0.24513339860219552
cops,-0.08871016239943533,0.546622432738852
Hart,-0.1748560134873467,0.5938077145990424
collector,0.5887967838849129,0.201032813704219
Sons,-0.21063052668372143,0.6117122932459265
WHERE,1.4464823066994952,0.02049102600952668
america,0.5989385733172098,0.2049647754748506
railway,0.7733087766529941,0.13588618449040157
Representatives,0.8033417008923244,0.12712966963506678
░,0.07197823370522813,0.45710241284732145
Libraries,0.10769384922228395,0.448872440879475
steep,0.05393362184727334,0.4658403975702661
alright,-0.5631934863551855,0.7832615245396635
doi,0.605167064732218,0.20092249811194418
